Ano;Mês;CLIENTE;RECEITA;PESO;Classificação;Data;Semestre;Peso Total por Semestre;Receita Total por Semestre;Total de Compras;Cliente que Mais Comprou;Peso Total Transportado;Perfil Cliente;Variação Receita;Cliente Retido
2020;dezembro;Cliente 874;336.0;34.0;FRACIONADO;;;;;62;Cliente 1460;4575.0;Frequente;-21.27869724576852;1
2021;janeiro;Cliente 874;614.0;60.0;FRACIONADO;;;;;62;Cliente 1460;4575.0;Frequente;-79.37816207898645;1
2021;fevereiro;Cliente 874;721.0;68.0;FRACIONADO;;;;;62;Cliente 1460;4575.0;Frequente;-79.37816207898645;1
2021;março;Cliente 874;503.0;30.0;FRACIONADO;;;;;62;Cliente 1460;4575.0;Frequente;-79.37816207898645;1
2020;janeiro;Cliente 875;154.0;150.0;FRACIONADO;;;;;45;Cliente 1460;11527.0;Frequente;-21.27869724576852;1
2020;março;Cliente 875;183.0;80.0;FRACIONADO;;;;;45;Cliente 1460;11527.0;Frequente;-21.27869724576852;1
2020;maio;Cliente 875;62.0;40.0;FRACIONADO;;;;;45;Cliente 1460;11527.0;Frequente;-21.27869724576852;1
2020;junho;Cliente 875;509.0;440.0;FRACIONADO;;;;;45;Cliente 1460;11527.0;Frequente;-21.27869724576852;1
2020;julho;Cliente 875;393.0;320.0;FRACIONADO;;;;;45;Cliente 1460;11527.0;Frequente;-21.27869724576852;1
2020;agosto;Cliente 875;770.0;560.0;FRACIONADO;;;;;45;Cliente 1460;11527.0;Frequente;-21.27869724576852;1
2020;setembro;Cliente 875;305.0;260.0;FRACIONADO;;;;;45;Cliente 1460;11527.0;Frequente;-21.27869724576852;1
2020;outubro;Cliente 875;196.0;190.0;FRACIONADO;;;;;45;Cliente 1460;11527.0;Frequente;-21.27869724576852;1
2020;novembro;Cliente 875;664.0;530.0;FRACIONADO;;;;;45;Cliente 1460;11527.0;Frequente;-21.27869724576852;1
2020;dezembro;Cliente 875;197.0;145.0;FRACIONADO;;;;;45;Cliente 1460;11527.0;Frequente;-21.27869724576852;1
2021;janeiro;Cliente 875;174.0;60.0;FRACIONADO;;;;;45;Cliente 1460;11527.0;Frequente;-79.37816207898645;1
2021;fevereiro;Cliente 875;351.0;300.0;FRACIONADO;;;;;45;Cliente 1460;11527.0;Frequente;-79.37816207898645;1
2021;março;Cliente 875;171.0;120.0;FRACIONADO;;;;;45;Cliente 1460;11527.0;Frequente;-79.37816207898645;1
2021;fevereiro;Cliente 876;33.0;10.0;FRACIONADO;;;;;2;Cliente 1460;40.0;Sazonal;-79.37816207898645;0
2021;março;Cliente 876;44.0;30.0;FRACIONADO;;;;;2;Cliente 1460;40.0;Sazonal;-79.37816207898645;0
2020;janeiro;Cliente 877;6875.0;10215.0;FRACIONADO;;;;;61;Cliente 1460;1005427.0;Frequente;-21.27869724576852;1
2020;fevereiro;Cliente 877;7008.0;10298.0;FRACIONADO;;;;;61;Cliente 1460;1005427.0;Frequente;-21.27869724576852;1
2020;março;Cliente 877;4103.0;5965.0;FRACIONADO;;;;;61;Cliente 1460;1005427.0;Frequente;-21.27869724576852;1
2020;abril;Cliente 877;5133.0;6798.0;FRACIONADO;;;;;61;Cliente 1460;1005427.0;Frequente;-21.27869724576852;1
2020;maio;Cliente 877;8219.0;9705.0;FRACIONADO;;;;;61;Cliente 1460;1005427.0;Frequente;-21.27869724576852;1
2020;junho;Cliente 877;11387.0;12234.0;FRACIONADO;;;;;61;Cliente 1460;1005427.0;Frequente;-21.27869724576852;1
2020;julho;Cliente 877;12516.0;14625.0;FRACIONADO;;;;;61;Cliente 1460;1005427.0;Frequente;-21.27869724576852;1
2020;agosto;Cliente 877;10809.0;11525.0;FRACIONADO;;;;;61;Cliente 1460;1005427.0;Frequente;-21.27869724576852;1
2020;setembro;Cliente 877;12920.0;14712.0;FRACIONADO;;;;;61;Cliente 1460;1005427.0;Frequente;-21.27869724576852;1
2020;outubro;Cliente 877;12305.0;12863.0;FRACIONADO;;;;;61;Cliente 1460;1005427.0;Frequente;-21.27869724576852;1
2020;novembro;Cliente 877;9856.0;11842.0;FRACIONADO;;;;;61;Cliente 1460;1005427.0;Frequente;-21.27869724576852;1
2020;dezembro;Cliente 877;6986.0;7200.0;FRACIONADO;;;;;61;Cliente 1460;1005427.0;Frequente;-21.27869724576852;1
2021;janeiro;Cliente 877;4014.0;4556.0;FRACIONADO;;;;;61;Cliente 1460;1005427.0;Frequente;-79.37816207898645;1
2020;fevereiro;Cliente 878;107.0;15.0;FRACIONADO;;;;;3;Cliente 1460;225.0;Sazonal;-21.27869724576852;0
2020;julho;Cliente 878;300.0;150.0;FRACIONADO;;;;;3;Cliente 1460;225.0;Sazonal;-21.27869724576852;0
2020;setembro;Cliente 878;129.0;60.0;FRACIONADO;;;;;3;Cliente 1460;225.0;Sazonal;-21.27869724576852;0
2020;janeiro;Cliente 879;240.0;69.0;FRACIONADO;;;;;57;Cliente 1460;12679.0;Frequente;-21.27869724576852;1
2020;março;Cliente 879;139.0;90.0;FRACIONADO;;;;;57;Cliente 1460;12679.0;Frequente;-21.27869724576852;1
2020;maio;Cliente 879;481.0;104.0;FRACIONADO;;;;;57;Cliente 1460;12679.0;Frequente;-21.27869724576852;1
2020;junho;Cliente 879;157.0;35.0;FRACIONADO;;;;;57;Cliente 1460;12679.0;Frequente;-21.27869724576852;1
2020;julho;Cliente 879;460.0;162.0;FRACIONADO;;;;;57;Cliente 1460;12679.0;Frequente;-21.27869724576852;1
2020;agosto;Cliente 879;1005.0;430.0;FRACIONADO;;;;;57;Cliente 1460;12679.0;Frequente;-21.27869724576852;1
2020;setembro;Cliente 879;610.0;290.0;FRACIONADO;;;;;57;Cliente 1460;12679.0;Frequente;-21.27869724576852;1
2020;outubro;Cliente 879;388.0;144.0;FRACIONADO;;;;;57;Cliente 1460;12679.0;Frequente;-21.27869724576852;1
2020;novembro;Cliente 879;573.0;353.0;FRACIONADO;;;;;57;Cliente 1460;12679.0;Frequente;-21.27869724576852;1
2020;dezembro;Cliente 879;652.0;415.0;FRACIONADO;;;;;57;Cliente 1460;12679.0;Frequente;-21.27869724576852;1
2021;janeiro;Cliente 879;1338.0;836.0;FRACIONADO;;;;;57;Cliente 1460;12679.0;Frequente;-79.37816207898645;1
2021;fevereiro;Cliente 879;343.0;91.0;FRACIONADO;;;;;57;Cliente 1460;12679.0;Frequente;-79.37816207898645;1
2021;março;Cliente 879;256.0;102.0;FRACIONADO;;;;;57;Cliente 1460;12679.0;Frequente;-79.37816207898645;1
2020;janeiro;Cliente 880;59.0;1.0;FRACIONADO;;;;;3;Cliente 1460;80.0;Sazonal;-21.27869724576852;0
2021;janeiro;Cliente 881;74.0;33.0;FRACIONADO;;;;;3;Cliente 1460;177.0;Sazonal;-79.37816207898645;0
2021;fevereiro;Cliente 881;234.0;60.0;FRACIONADO;;;;;3;Cliente 1460;177.0;Sazonal;-79.37816207898645;0
2021;março;Cliente 881;193.0;84.0;FRACIONADO;;;;;3;Cliente 1460;177.0;Sazonal;-79.37816207898645;0
2020;dezembro;Cliente 882;34.0;9.0;FRACIONADO;;;;;44;Cliente 1460;5706.0;Frequente;-21.27869724576852;1
2020;janeiro;Cliente 883;514.0;396.0;FRACIONADO;;;;;62;Cliente 1460;20332.0;Frequente;-21.27869724576852;1
2020;fevereiro;Cliente 883;786.0;478.0;FRACIONADO;;;;;62;Cliente 1460;20332.0;Frequente;-21.27869724576852;1
2020;março;Cliente 883;920.0;500.0;FRACIONADO;;;;;62;Cliente 1460;20332.0;Frequente;-21.27869724576852;1
2020;abril;Cliente 883;867.0;402.0;FRACIONADO;;;;;62;Cliente 1460;20332.0;Frequente;-21.27869724576852;1
2020;maio;Cliente 883;285.0;223.0;FRACIONADO;;;;;62;Cliente 1460;20332.0;Frequente;-21.27869724576852;1
2020;junho;Cliente 883;506.0;355.0;FRACIONADO;;;;;62;Cliente 1460;20332.0;Frequente;-21.27869724576852;1
2020;julho;Cliente 883;266.0;200.0;FRACIONADO;;;;;62;Cliente 1460;20332.0;Frequente;-21.27869724576852;1
2020;agosto;Cliente 883;724.0;306.0;FRACIONADO;;;;;62;Cliente 1460;20332.0;Frequente;-21.27869724576852;1
2020;setembro;Cliente 883;984.0;417.0;FRACIONADO;;;;;62;Cliente 1460;20332.0;Frequente;-21.27869724576852;1
2020;outubro;Cliente 883;1048.0;585.0;FRACIONADO;;;;;62;Cliente 1460;20332.0;Frequente;-21.27869724576852;1
2020;novembro;Cliente 883;604.0;634.0;FRACIONADO;;;;;62;Cliente 1460;20332.0;Frequente;-21.27869724576852;1
2020;dezembro;Cliente 883;406.0;145.0;FRACIONADO;;;;;62;Cliente 1460;20332.0;Frequente;-21.27869724576852;1
2021;janeiro;Cliente 883;533.0;357.0;FRACIONADO;;;;;62;Cliente 1460;20332.0;Frequente;-79.37816207898645;1
2021;fevereiro;Cliente 883;798.0;475.0;FRACIONADO;;;;;62;Cliente 1460;20332.0;Frequente;-79.37816207898645;1
2021;março;Cliente 883;890.0;446.0;FRACIONADO;;;;;62;Cliente 1460;20332.0;Frequente;-79.37816207898645;1
2020;março;Cliente 884;35.0;1.0;FRACIONADO;;;;;12;Cliente 1460;117.0;Sazonal;-21.27869724576852;0
2020;agosto;Cliente 884;98.0;60.0;FRACIONADO;;;;;12;Cliente 1460;117.0;Sazonal;-21.27869724576852;0
2020;setembro;Cliente 885;35.0;22.0;FRACIONADO;;;;;7;Cliente 1460;109.0;Sazonal;-21.27869724576852;0
2020;outubro;Cliente 885;32.0;3.0;FRACIONADO;;;;;7;Cliente 1460;109.0;Sazonal;-21.27869724576852;0
2020;janeiro;Cliente 886;76.0;1.0;FRACIONADO;;;;;22;Cliente 1460;151.0;Frequente;-21.27869724576852;1
2020;agosto;Cliente 886;102.0;10.0;FRACIONADO;;;;;22;Cliente 1460;151.0;Frequente;-21.27869724576852;1
2021;março;Cliente 887;80.0;9.0;FRACIONADO;;;;;27;Cliente 1460;793.0;Frequente;-79.37816207898645;1
2020;fevereiro;Cliente 888;83.0;0.0;FRACIONADO;;;;;33;Cliente 1460;451.0;Frequente;-21.27869724576852;1
2020;abril;Cliente 888;84.0;0.0;FRACIONADO;;;;;33;Cliente 1460;451.0;Frequente;-21.27869724576852;1
2020;maio;Cliente 888;85.0;15.0;FRACIONADO;;;;;33;Cliente 1460;451.0;Frequente;-21.27869724576852;1
2020;setembro;Cliente 888;83.0;0.0;FRACIONADO;;;;;33;Cliente 1460;451.0;Frequente;-21.27869724576852;1
2020;janeiro;Cliente 889;110.0;185.0;FRACIONADO;;;;;21;Cliente 1460;541.0;Frequente;-21.27869724576852;1
2020;março;Cliente 889;70.0;35.0;FRACIONADO;;;;;21;Cliente 1460;541.0;Frequente;-21.27869724576852;1
2020;abril;Cliente 889;115.0;14.0;FRACIONADO;;;;;21;Cliente 1460;541.0;Frequente;-21.27869724576852;1
2020;outubro;Cliente 889;51.0;2.0;FRACIONADO;;;;;21;Cliente 1460;541.0;Frequente;-21.27869724576852;1
2020;janeiro;Cliente 890;63.0;11.0;FRACIONADO;;;;;51;Cliente 1460;1456.0;Frequente;-21.27869724576852;1
2020;março;Cliente 890;62.0;9.0;FRACIONADO;;;;;51;Cliente 1460;1456.0;Frequente;-21.27869724576852;1
2020;abril;Cliente 890;59.0;0.0;FRACIONADO;;;;;51;Cliente 1460;1456.0;Frequente;-21.27869724576852;1
2020;junho;Cliente 890;64.0;12.0;FRACIONADO;;;;;51;Cliente 1460;1456.0;Frequente;-21.27869724576852;1
2020;outubro;Cliente 890;59.0;3.0;FRACIONADO;;;;;51;Cliente 1460;1456.0;Frequente;-21.27869724576852;1
2021;janeiro;Cliente 890;60.0;0.0;FRACIONADO;;;;;51;Cliente 1460;1456.0;Frequente;-79.37816207898645;1
2021;fevereiro;Cliente 890;65.0;3.0;FRACIONADO;;;;;51;Cliente 1460;1456.0;Frequente;-79.37816207898645;1
2021;março;Cliente 890;64.0;0.0;FRACIONADO;;;;;51;Cliente 1460;1456.0;Frequente;-79.37816207898645;1
2020;maio;Cliente 891;64.0;16.0;FRACIONADO;;;;;6;Cliente 1460;2248.0;Sazonal;-21.27869724576852;0
2020;janeiro;Cliente 892;31.0;3.0;FRACIONADO;;;;;36;Cliente 1460;830.0;Frequente;-21.27869724576852;1
2020;março;Cliente 892;30.0;15.0;FRACIONADO;;;;;36;Cliente 1460;830.0;Frequente;-21.27869724576852;1
2020;junho;Cliente 892;31.0;1.0;FRACIONADO;;;;;36;Cliente 1460;830.0;Frequente;-21.27869724576852;1
2020;setembro;Cliente 892;73.0;20.0;FRACIONADO;;;;;36;Cliente 1460;830.0;Frequente;-21.27869724576852;1
2020;outubro;Cliente 892;64.0;7.0;FRACIONADO;;;;;36;Cliente 1460;830.0;Frequente;-21.27869724576852;1
2020;novembro;Cliente 892;83.0;51.0;FRACIONADO;;;;;36;Cliente 1460;830.0;Frequente;-21.27869724576852;1
2020;dezembro;Cliente 892;92.0;1.0;FRACIONADO;;;;;36;Cliente 1460;830.0;Frequente;-21.27869724576852;1
2021;fevereiro;Cliente 892;59.0;30.0;FRACIONADO;;;;;36;Cliente 1460;830.0;Frequente;-79.37816207898645;1
2020;outubro;Cliente 893;86.0;29.0;FRACIONADO;;;;;14;Cliente 1460;401.0;Sazonal;-21.27869724576852;0
2021;fevereiro;Cliente 894;182.0;7.0;FRACIONADO;;;;;1;Cliente 1460;7.0;Único;-79.37816207898645;0
2020;janeiro;Cliente 895;785.0;144.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;-21.27869724576852;1
2020;fevereiro;Cliente 895;670.0;63.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;-21.27869724576852;1
2020;março;Cliente 895;155.0;6.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;-21.27869724576852;1
2020;abril;Cliente 895;300.0;12.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;-21.27869724576852;1
2020;maio;Cliente 895;771.0;34.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;-21.27869724576852;1
2020;junho;Cliente 895;568.0;27.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;-21.27869724576852;1
2020;julho;Cliente 895;753.0;48.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;-21.27869724576852;1
2020;agosto;Cliente 895;1184.0;98.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;-21.27869724576852;1
2020;setembro;Cliente 895;993.0;123.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;-21.27869724576852;1
2020;outubro;Cliente 895;1391.0;135.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;-21.27869724576852;1
2020;novembro;Cliente 895;929.0;102.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;-21.27869724576852;1
2020;dezembro;Cliente 895;652.0;69.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;-21.27869724576852;1
2021;janeiro;Cliente 895;707.0;48.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;-79.37816207898645;1
2021;fevereiro;Cliente 895;965.0;56.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;-79.37816207898645;1
2021;março;Cliente 895;1550.0;161.0;FRACIONADO;;;;;63;Cliente 1460;5419.0;Frequente;-79.37816207898645;1
2020;janeiro;Cliente 896;912.0;32.0;FRACIONADO;;;;;33;Cliente 1460;507.0;Frequente;-21.27869724576852;1
2020;fevereiro;Cliente 896;498.0;13.0;FRACIONADO;;;;;33;Cliente 1460;507.0;Frequente;-21.27869724576852;1
2020;março;Cliente 896;512.0;13.0;FRACIONADO;;;;;33;Cliente 1460;507.0;Frequente;-21.27869724576852;1
2020;abril;Cliente 896;188.0;4.0;FRACIONADO;;;;;33;Cliente 1460;507.0;Frequente;-21.27869724576852;1
2020;maio;Cliente 896;201.0;8.0;FRACIONADO;;;;;33;Cliente 1460;507.0;Frequente;-21.27869724576852;1
2020;junho;Cliente 896;170.0;10.0;FRACIONADO;;;;;33;Cliente 1460;507.0;Frequente;-21.27869724576852;1
2020;julho;Cliente 896;51.0;10.0;FRACIONADO;;;;;33;Cliente 1460;507.0;Frequente;-21.27869724576852;1
2020;agosto;Cliente 896;62.0;5.0;FRACIONADO;;;;;33;Cliente 1460;507.0;Frequente;-21.27869724576852;1
2020;setembro;Cliente 896;254.0;28.0;FRACIONADO;;;;;33;Cliente 1460;507.0;Frequente;-21.27869724576852;1
2020;novembro;Cliente 896;199.0;13.0;FRACIONADO;;;;;33;Cliente 1460;507.0;Frequente;-21.27869724576852;1
2021;janeiro;Cliente 896;49.0;5.0;FRACIONADO;;;;;33;Cliente 1460;507.0;Frequente;-79.37816207898645;1
2021;fevereiro;Cliente 896;96.0;3.0;FRACIONADO;;;;;33;Cliente 1460;507.0;Frequente;-79.37816207898645;1
2021;março;Cliente 896;459.0;55.0;FRACIONADO;;;;;33;Cliente 1460;507.0;Frequente;-79.37816207898645;1
2020;março;Cliente 897;101.0;10.0;FRACIONADO;;;;;8;Cliente 1460;42.0;Sazonal;-21.27869724576852;0
2020;setembro;Cliente 897;103.0;10.0;FRACIONADO;;;;;8;Cliente 1460;42.0;Sazonal;-21.27869724576852;0
2020;janeiro;Cliente 898;74.0;40.0;FRACIONADO;;;;;45;Cliente 1460;62654.0;Frequente;-21.27869724576852;1
2020;janeiro;Cliente 899;544.0;203.0;FRACIONADO;;;;;12;Cliente 1460;1765.0;Sazonal;-21.27869724576852;0
2020;fevereiro;Cliente 899;100.0;40.0;FRACIONADO;;;;;12;Cliente 1460;1765.0;Sazonal;-21.27869724576852;0
2020;março;Cliente 899;341.0;123.0;FRACIONADO;;;;;12;Cliente 1460;1765.0;Sazonal;-21.27869724576852;0
2020;junho;Cliente 899;861.0;190.0;FRACIONADO;;;;;12;Cliente 1460;1765.0;Sazonal;-21.27869724576852;0
2020;julho;Cliente 899;66.0;40.0;FRACIONADO;;;;;12;Cliente 1460;1765.0;Sazonal;-21.27869724576852;0
2020;agosto;Cliente 899;123.0;23.0;FRACIONADO;;;;;12;Cliente 1460;1765.0;Sazonal;-21.27869724576852;0
2020;outubro;Cliente 899;996.0;364.0;FRACIONADO;;;;;12;Cliente 1460;1765.0;Sazonal;-21.27869724576852;0
2020;novembro;Cliente 899;676.0;234.0;FRACIONADO;;;;;12;Cliente 1460;1765.0;Sazonal;-21.27869724576852;0
2021;fevereiro;Cliente 899;82.0;100.0;FRACIONADO;;;;;12;Cliente 1460;1765.0;Sazonal;-79.37816207898645;0
2021;março;Cliente 899;45.0;39.0;FRACIONADO;;;;;12;Cliente 1460;1765.0;Sazonal;-79.37816207898645;0
2020;agosto;Cliente 900;165.0;142.0;FRACIONADO;;;;;4;Cliente 1460;570.0;Sazonal;-21.27869724576852;0
2020;outubro;Cliente 900;177.0;126.0;FRACIONADO;;;;;4;Cliente 1460;570.0;Sazonal;-21.27869724576852;0
2020;dezembro;Cliente 900;260.0;151.0;FRACIONADO;;;;;4;Cliente 1460;570.0;Sazonal;-21.27869724576852;0
2021;fevereiro;Cliente 900;239.0;151.0;FRACIONADO;;;;;4;Cliente 1460;570.0;Sazonal;-79.37816207898645;0
2020;janeiro;Cliente 901;71.0;25.0;FRACIONADO;;;;;33;Cliente 1460;1703.0;Frequente;-21.27869724576852;1
2020;fevereiro;Cliente 901;122.0;40.0;FRACIONADO;;;;;33;Cliente 1460;1703.0;Frequente;-21.27869724576852;1
2020;março;Cliente 901;53.0;30.0;FRACIONADO;;;;;33;Cliente 1460;1703.0;Frequente;-21.27869724576852;1
2021;janeiro;Cliente 901;38.0;5.0;FRACIONADO;;;;;33;Cliente 1460;1703.0;Frequente;-79.37816207898645;1
2020;fevereiro;Cliente 902;40.0;5.0;FRACIONADO;;;;;24;Cliente 1460;500.0;Frequente;-21.27869724576852;1
2020;junho;Cliente 902;45.0;8.0;FRACIONADO;;;;;24;Cliente 1460;500.0;Frequente;-21.27869724576852;1
2020;julho;Cliente 902;103.0;25.0;FRACIONADO;;;;;24;Cliente 1460;500.0;Frequente;-21.27869724576852;1
2020;setembro;Cliente 902;70.0;30.0;FRACIONADO;;;;;24;Cliente 1460;500.0;Frequente;-21.27869724576852;1
2021;março;Cliente 902;43.0;10.0;FRACIONADO;;;;;24;Cliente 1460;500.0;Frequente;-79.37816207898645;1
2020;julho;Cliente 903;172.0;36.0;FRACIONADO;;;;;17;Cliente 1460;338.0;Sazonal;-21.27869724576852;0
2020;agosto;Cliente 903;162.0;2.0;FRACIONADO;;;;;17;Cliente 1460;338.0;Sazonal;-21.27869724576852;0
2020;outubro;Cliente 903;82.0;5.0;FRACIONADO;;;;;17;Cliente 1460;338.0;Sazonal;-21.27869724576852;0
2020;janeiro;Cliente 904;51.0;13.0;FRACIONADO;;;;;51;Cliente 1460;23393.0;Frequente;-21.27869724576852;1
2020;março;Cliente 904;109.0;34.0;FRACIONADO;;;;;51;Cliente 1460;23393.0;Frequente;-21.27869724576852;1
2020;maio;Cliente 904;63.0;18.0;FRACIONADO;;;;;51;Cliente 1460;23393.0;Frequente;-21.27869724576852;1
2020;junho;Cliente 904;48.0;6.0;FRACIONADO;;;;;51;Cliente 1460;23393.0;Frequente;-21.27869724576852;1
2020;novembro;Cliente 905;35.0;5.0;FRACIONADO;;;;;1;Cliente 1460;5.0;Único;-21.27869724576852;0
2020;outubro;Cliente 906;55.0;1.0;FRACIONADO;;;;;18;Cliente 1460;569.0;Sazonal;-21.27869724576852;0
2020;janeiro;Cliente 907;234.0;313.0;FRACIONADO;;;;;47;Cliente 1460;39169.0;Frequente;-21.27869724576852;1
2020;janeiro;Cliente 908;82.0;1.0;FRACIONADO;;;;;8;Cliente 1460;265.0;Sazonal;-21.27869724576852;0
2020;novembro;Cliente 908;83.0;3.0;FRACIONADO;;;;;8;Cliente 1460;265.0;Sazonal;-21.27869724576852;0
2020;agosto;Cliente 909;93.0;17.0;FRACIONADO;;;;;8;Cliente 1460;398.0;Sazonal;-21.27869724576852;0
2020;outubro;Cliente 909;113.0;15.0;FRACIONADO;;;;;8;Cliente 1460;398.0;Sazonal;-21.27869724576852;0
2020;dezembro;Cliente 909;106.0;25.0;FRACIONADO;;;;;8;Cliente 1460;398.0;Sazonal;-21.27869724576852;0
2021;janeiro;Cliente 909;323.0;103.0;FRACIONADO;;;;;8;Cliente 1460;398.0;Sazonal;-79.37816207898645;0
2021;março;Cliente 909;273.0;142.0;FRACIONADO;;;;;8;Cliente 1460;398.0;Sazonal;-79.37816207898645;0
2021;janeiro;Cliente 910;201.0;43.0;FRACIONADO;;;;;5;Cliente 1460;649.0;Sazonal;-79.37816207898645;0
2020;janeiro;Cliente 911;40.0;5.0;FRACIONADO;;;;;12;Cliente 1460;318.0;Sazonal;-21.27869724576852;0
2020;junho;Cliente 911;41.0;2.0;FRACIONADO;;;;;12;Cliente 1460;318.0;Sazonal;-21.27869724576852;0
2020;julho;Cliente 911;44.0;17.0;FRACIONADO;;;;;12;Cliente 1460;318.0;Sazonal;-21.27869724576852;0
2020;agosto;Cliente 911;40.0;2.0;FRACIONADO;;;;;12;Cliente 1460;318.0;Sazonal;-21.27869724576852;0
2021;janeiro;Cliente 911;41.0;3.0;FRACIONADO;;;;;12;Cliente 1460;318.0;Sazonal;-79.37816207898645;0
2020;março;Cliente 912;91.0;13.0;FRACIONADO;;;;;16;Cliente 1460;555.0;Sazonal;-21.27869724576852;0
2020;julho;Cliente 912;145.0;41.0;FRACIONADO;;;;;16;Cliente 1460;555.0;Sazonal;-21.27869724576852;0
2020;agosto;Cliente 912;228.0;51.0;FRACIONADO;;;;;16;Cliente 1460;555.0;Sazonal;-21.27869724576852;0
2020;setembro;Cliente 912;201.0;62.0;FRACIONADO;;;;;16;Cliente 1460;555.0;Sazonal;-21.27869724576852;0
2020;outubro;Cliente 912;183.0;18.0;FRACIONADO;;;;;16;Cliente 1460;555.0;Sazonal;-21.27869724576852;0
2020;novembro;Cliente 912;218.0;60.0;FRACIONADO;;;;;16;Cliente 1460;555.0;Sazonal;-21.27869724576852;0
2020;dezembro;Cliente 912;365.0;107.0;FRACIONADO;;;;;16;Cliente 1460;555.0;Sazonal;-21.27869724576852;0
2021;janeiro;Cliente 912;210.0;4.0;FRACIONADO;;;;;16;Cliente 1460;555.0;Sazonal;-79.37816207898645;0
2021;março;Cliente 912;176.0;30.0;FRACIONADO;;;;;16;Cliente 1460;555.0;Sazonal;-79.37816207898645;0
2021;janeiro;Cliente 913;116.0;0.0;FRACIONADO;;;;;6;Cliente 1460;723.0;Sazonal;-79.37816207898645;0
2020;abril;Cliente 914;85.0;1.0;FRACIONADO;;;;;4;Cliente 1460;32.0;Sazonal;-21.27869724576852;0
2020;maio;Cliente 914;99.0;0.0;FRACIONADO;;;;;4;Cliente 1460;32.0;Sazonal;-21.27869724576852;0
2020;janeiro;Cliente 915;45.0;5.0;FRACIONADO;;;;;4;Cliente 1460;63.0;Sazonal;-21.27869724576852;0
2020;fevereiro;Cliente 915;49.0;5.0;FRACIONADO;;;;;4;Cliente 1460;63.0;Sazonal;-21.27869724576852;0
2020;janeiro;Cliente 916;63.0;2.0;FRACIONADO;;;;;18;Cliente 1460;1173.0;Sazonal;-21.27869724576852;0
2020;dezembro;Cliente 916;103.0;6.0;FRACIONADO;;;;;18;Cliente 1460;1173.0;Sazonal;-21.27869724576852;0
2020;abril;Cliente 917;213.0;40.0;FRACIONADO;;;;;1;Cliente 1460;40.0;Único;-21.27869724576852;0
2020;janeiro;Cliente 918;346.0;60.0;FRACIONADO;;;;;1;Cliente 1460;60.0;Único;-21.27869724576852;0
2020;janeiro;Cliente 919;334.0;78.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;-21.27869724576852;1
2020;fevereiro;Cliente 919;176.0;24.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;-21.27869724576852;1
2020;março;Cliente 919;217.0;303.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;-21.27869724576852;1
2020;abril;Cliente 919;131.0;8.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;-21.27869724576852;1
2020;maio;Cliente 919;264.0;383.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;-21.27869724576852;1
2020;junho;Cliente 919;75.0;65.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;-21.27869724576852;1
2020;julho;Cliente 919;278.0;304.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;-21.27869724576852;1
2020;agosto;Cliente 919;405.0;315.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;-21.27869724576852;1
2020;setembro;Cliente 919;382.0;520.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;-21.27869724576852;1
2020;outubro;Cliente 919;997.0;1395.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;-21.27869724576852;1
2020;novembro;Cliente 919;389.0;314.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;-21.27869724576852;1
2020;dezembro;Cliente 919;800.0;688.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;-21.27869724576852;1
2021;janeiro;Cliente 919;59.0;0.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;-79.37816207898645;1
2021;fevereiro;Cliente 919;93.0;2.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;-79.37816207898645;1
2021;março;Cliente 919;74.0;54.0;FRACIONADO;;;;;62;Cliente 1460;9848.0;Frequente;-79.37816207898645;1
2020;junho;Cliente 920;50.0;19.0;FRACIONADO;;;;;10;Cliente 1460;292.0;Sazonal;-21.27869724576852;0
